,rate,user,comment,comment_time,helpful
4352,5 stars,Jennifer Stevenson,"Love that this just saved me $18 off something I was going to buy anyways, without the time I usually spend searching for a coupon code. Love this!!!",2019-04-25,
4353,5 stars,Ruth Bundick,Always saving me money honey has nothing on cently!,2019-04-25,
4354,5 stars,mylan turner,Saved me $7 on an already 50% off order.,2019-04-25,
4355,5 stars,Charles Burdine,They just saved me $70! How can you not love this?,2019-04-25,
4356,5 stars,Bees (Lots of em),"easy to use, simple!",2019-04-25,
4357,5 stars,Sophia Alvarez,I was doing some online shopping and cently saved me $20.00 !!!! amazing i completely forgot i had downloaded it and every time i go to buy something im surprised by how many savings i was missing out on. Thank you cently !!!,2019-04-24,
4358,5 stars,Ki & Mark Pemberton,I just saved $52.00 on a set of King sheets!,2019-04-24,
4359,5 stars,Cody Hitchcock,awesome extension for chrome- saved me $30.00,2019-04-24,
4360,5 stars,Deliah Boerleider,I have used other savings coupon websites but i think this is the better one.  They always try to save me money,2019-04-24,
4361,5 stars,Mary Dunne,"Unbelievable...I had forgotten I installed the extension and it popped up while I was shopping...45 seconds later it had saved me $27 on a $150 purchase.  Simple, painless, very effective!",2019-04-24,
4362,5 stars,Britt B,It actually works! I was surprised. It just saved me almost $10 on one order. ;) I'll take it!,2019-04-23,
4363,5 stars,Theresa Abernathy,Does the job! Very helpful I love that it saves me money when I go to order something it does a search and finds me coupons and discounts!,2019-04-23,
4364,4 stars,Maiden China,nice,2019-04-23,
4365,4 stars,Les Hoare,is good,2019-04-23,
4366,4 stars,Mary Wright,Thanks    Just saved me $10,2019-04-23,
4367,5 stars,Olivia Shank,Love this!,2019-04-22,
4368,5 stars,Marie Plumb,I have saved so much money almost half of what the bill would have been.,2019-04-22,
4369,4 stars,Donna Lee,Great!,2019-04-22,
4370,5 stars,Peleke Peleke,"Received a discount that I wasn't expecting, very cool Cently!  Thanks for the surprise! :)",2019-04-21,
4371,5 stars,cookie streight,"saved over $11.00 plus free shipping, Cently is AWESOME!!!",2019-04-21,
4372,5 stars,Georgia Leiva,Thanks..every little bit of savings counts.,2019-04-21,
4373,5 stars,Sheldon Wallerstein,Great surprise. Love it!,2019-04-21,
4374,5 stars,Kelly Reese,so easy! amazing!,2019-04-20,
4375,5 stars,Jan Gordon,So easy to save...if only everything was this easy.,2019-04-20,
4376,5 stars,Jolyn LeBaron,"Just started using it this week and already saved $5.00, what isn't to love about this.",2019-04-20,
4377,5 stars,arth wen,Perfect! Great!,2019-04-19,
4378,5 stars,Business Acquisition Experts Business Brokerage,"Cently has saved me almost $1,000 over the past 7 months. Absolutely incredible",2019-04-19,
4379,5 stars,Steve Juanes,"Easy pickens, cant go wrong, takes all the work out of it.",2019-04-19,
4380,5 stars,Deanne Renard,"I was pleasantly surprised to see the savings with Cently.  I love the unexpected surprise.  Saved me $13 on a hotel night stay.  Thank you!!!

Deanne",2019-04-19,
4381,5 stars,Kerry Stessel,Saved $7.42. FREE money.,2019-04-19,
4382,5 stars,Jermaine & Simone Jennings,Awesome saved $2.55 on a $30 purchase from Mission Belt! Can complain about that at all. Try it out & save yourself some money,2019-04-19,
4383,5 stars,Gemma Sherlock,It's always a bonus to save a bit of $$ whenever you're buying something online - I just saved $58 on a pair of boots with a code I didn't even know was available! Thank you very much!,2019-04-19,
4384,5 stars,Tim Kastens,"Such an easy way to save a few bucks, one would be mad not to try it.",2019-04-18,
4385,5 stars,Neal Vogel,Saved me 15 dollars on pizza! Very nice,2019-04-18,
4386,5 stars,Nydia Perez,Not only is Cently easy to work with but it is totally for the consumer!,2019-04-18,
4387,5 stars,BC Bellamy,Found a better coupon code than the one I had. Thanks!,2019-04-18,
4388,5 stars,Jeanette Burke-Brownlee,"Great app Saved 8,00 for doing nothing  GET IT  JMB",2019-04-17,
4389,4 stars,David S,Saved me some money!,2019-04-17,
4390,5 stars,Jasmyne Brown Roberts,I just saved $10 on my business cards.,2019-04-17,
4391,5 stars,Michelle Mendoza,Saved $67 on hotel booking,2019-04-17,
4392,5 stars,Shannon Mintze,saved me $20 .. thank you sooo much,2019-04-17,
4393,5 stars,Alexander Mitic,Great addon for coupons!,2019-04-16,
4394,5 stars,CheraDee Bacon,Saved $9.45 online with Cently. Cently scours the internet for as many codes as it can find. Cently applied 7 coupons to my order.,2019-04-16,
4395,5 stars,Yvette Calderon,"saves me money CONSTANTLY! saved me $35 on a gift! (a gift to myself) Thanks, Cently!",2019-04-16,
4396,5 stars,Eric Tonnies,Did'nt know there was a coupon like this love it,2019-04-16,
4397,5 stars,bearsarcherygunsandprospecting bears,Gently always comes up when I am buying things and saves me tons of money. It even saved me $23.00 on an airline ticket. Thank you,2019-04-16,
4398,5 stars,Carla D.,"Cently is great, saved me $10!!!!",2019-04-16,
4399,5 stars,Lauren Smith,Saved me $11 on a Papa Murphy's pizza order! Yay for me!!,2019-04-16,
4400,5 stars,Lani Jacobson,WOW ... i just saved over $20.  so glad i tried this!,2019-04-16,
4401,4 stars,Scott Miller,Cently saved me 50% on holiday cards!!,2019-04-16,
4402,5 stars,Tracy Ann Lord,Wow...how coolllllll! Thank you so much! Really appreciate this rockin' service! Once again you score over the moon!!!,2019-04-16,
4403,5 stars,Amani Salya,Saved me  $18 :)),2019-04-16,
4404,5 stars,Runae Lee,Great tool!,2019-04-15,
4405,4 stars,Sravan Billa,Works well all the time!,2019-04-15,
4406,5 stars,Amy Handy,surprise savings are always great!  always nice to have the extra help finding deals!,2019-04-15,
4407,5 stars,Kyle Compton,saved me three bucks on pizza~!,2019-04-15,
4408,5 stars,Sherry Nelson,saves money almost everytime,2019-04-14,
4409,5 stars,clark clark,Who don't like saving money,2019-04-14,
4410,5 stars,Kathryn & Chris,I did not have to do a thing.  Thank you.,2019-04-13,
4411,5 stars,Aun T,I love this app.  Cently has saved money for me.   Thanks!!,2019-04-13,
4412,5 stars,Michael Yohai,Saved me $20 on a DTC brand that I was really interested in. Thanks!,2019-04-13,
4413,5 stars,Catherine Belfield,"I just saved $12 on things that were already on sale. It's like having my cheap Aunt Edna along on a shopping trip - without the embarrassment. Great job, Cently!",2019-04-13,
4414,5 stars,Liam Rondon,The ting is blessss,2019-04-13,
4415,5 stars,Jon Zajac,Cently rules. Saved me $2 on a NINE dollar order... hahaha. Percentage-wise that's awesome.,2019-04-12,
4416,5 stars,Oliver Lockhart,saved me 4.22 on a 13.48 pizza hut order!!!!,2019-04-12,
4417,5 stars,Lonnie Campbell,Always saves me money,2019-04-11,
4418,5 stars,Sara Kukla,Saved me over $17 when I didn't think there were coupons available,2019-04-11,
4419,5 stars,Lisa,Saved almost $40 on a birthday party package for my son!,2019-04-11,
4420,5 stars,BTS EVENTS,Saved $10.00 which made the shipping free!!,2019-04-11,
4421,5 stars,A Chrome Web Store user,"Very impressed with how much extra money Cently saved me, over and above the discount offered by the seller. Definitely worth it.",2019-04-11,
4422,5 stars,Joe G,"Hey, if I save money I am always a happy camper.",2019-04-11,
4423,5 stars,Tama Chapman,Cently is efficient and extremely convenient. Always refreshing to see the discounts Cently locates for my purchases.,2019-04-11,
4424,5 stars,Steve Krandel,I just bought golf balls at golfballs.com.  Cently saved me 15% ($21).  This is great.,2019-04-11,
4425,4 stars,Mary Ann Klemaszewski,Saved me $100.00 on Nano Hearing Aide.  Great for me !!,2019-04-11,
4426,5 stars,Elite Dream Creation,Saved me $5.00,2019-04-11,
4427,5 stars,Justin Poage,its perfect and works,2019-04-11,
4428,5 stars,Jenni Nakamoto,Awesome! doubled my savings by only clicking a button!,2019-04-10,
4429,5 stars,Shelby Schultz,Just saved 50.00 on a hotel room!,2019-04-10,
4430,5 stars,Amanda Bozzi,"Just saved be $20 on Groupon, which I was already saving money on. WHAAAAAAT",2019-04-10,
4431,5 stars,Vero Custom Designs,Love it!!!,2019-04-10,
4432,5 stars,Jo Baumgartner,Saved me $15 on a $40 order wow! Thanks!,2019-04-10,
4433,5 stars,Gabriela Zammatti,Thank you so much! I safe $35 today! Love it,2019-04-10,
4434,5 stars,Susan Larkin,so nice to save money effortlessly!,2019-04-10,
4435,5 stars,Miles Ashton Glickman,"saved me 20$. i had a 40$ code, they found a 60$ code. freakin awesome enough to write a review. do it.",2019-04-10,
4436,5 stars,victoria122603,saved me $9 love it THANKS,2019-04-10,
4437,5 stars,Sharon Williams,I loved this site it saved me the time trying to find the best deals.Thank you cently.,2019-04-10,
4438,5 stars,Melanie Del Frari,"I love cently. It is so easy, automatically scanning for any coupons for me. I usually save anywhere from 2 to 10 dollars on everything from amazon to bath and body works!",2019-04-09,
4439,5 stars,jackie keesey,"My email is jacyo369@aol.com .....thanks..happy to find you.,,",2019-04-09,
4440,5 stars,Sarah Andrea C (Dreya-Delights),Wow what a pleasant surprise! I love this feature! saved me almost £25!! its not a hoax lol,2019-04-09,
4441,5 stars,Be Magikal,"Love this, I frequently find better savings than I expected. It also tries all the codes so you don't have to.",2019-04-09,
4442,5 stars,Rod hecker,What's not to love.  You don't do any work and it saves you money.  Just saved $194.,2019-04-09,
4443,5 stars,Susan Olszewski,Saves me so much time from hunting the internet for promo codes. What could delay or prevent me placing an order takes Cently seconds. Very helpful extension!,2019-04-08,
4444,5 stars,Jan Bassett,"Like muuuch better than the Don't Pay Full Price website!  Thank you Cently, you rule!",2019-04-08,
4445,5 stars,Allan Hernandez,parfaite application! Je le recommande beaucoup!,2019-04-08,
4446,5 stars,WllSmth5,It says it save me a whopping $18.75. That is huge. I will definitely recommend it.,2019-04-07,
4447,5 stars,Susan Pipher,Saved $17 on 2 pairs of jeans that were already on sale!,2019-04-07,
4448,5 stars,Niko Prentice,saved me $18,2019-04-07,
4449,5 stars,Stacy Dunsmore,Just installed this after an advertisement popped up on a coupon site.  I just saved $20 on a purchase with no searching on my end.  This is awesome!!,2019-04-07,
4450,5 stars,Albedo,"I'm truly impressed with this app. It's saved me about $20 on eBay and a few on Amazon and also a little more on the GameStop site. This works far better than that other coupon app I tried called Honey and there's another coupon app I tried before but I forgot the name of it, so yeah I never had any luck with the two other coupon apps I used to have and I didn't think I'd have any luck with this app as well, but I was very wrong, this app is far better than any others I know of.",2019-04-06,
4451,5 stars,Kayam Amar,This app is amazing - saves me a lot of money and so easy to use. I highly recommend it !!!,2019-04-06,
4452,5 stars,Sue McCarthy,"I love this site, it gives me many options of payment methods,so i would recomend friends to this site",2019-04-06,
4453,5 stars,Gene Wood,is good,2019-04-06,
4454,4 stars,Bert Buggrit,Just saved me about 10% on an order at Sneak.com,2019-04-06,
4455,5 stars,kashmala parvez,its amazing. I saved over 10 dollars in two orders,2019-04-06,
4456,5 stars,Nikka J,"awesome, finds coupon codes all the time!",2019-04-06,
4457,5 stars,Carol Ray,"Added it as a fluke.  It finds substantial coupon codes, and also the best prices for the same items on Amazon that did not come up in the Amazon search (which is another matter altogether).",2019-04-06,
4458,5 stars,Brittany Burgess Feld,Saved me $30 when I didn't even know there was a coupon available. Thanks!,2019-04-06,
4459,5 stars,XXXDepressed,Cool app saved me money right before checkout,2019-04-06,
4460,5 stars,Danica Haig,This is one of the best chrome extensions out there! It is constantly saving me money on all types of online orders!,2019-04-05,
4461,5 stars,joan kirkwood,Great  Gotta love saving money!,2019-04-05,
4462,5 stars,Erin Morgenstern,I love that I never know when I can get discounts and Cently just does it for me!  Wonderful service!,2019-04-04,
4463,5 stars,Lane Amos,Worked better than Honey!  Great Plug in!,2019-04-04,
4464,5 stars,Gina JB,I love this app! I do a lot of shopping online and have recived great savings from Scently!!!,2019-04-04,
4465,5 stars,Tim Gannon,Thanks you saved me $4.00,2019-04-04,
4466,5 stars,A to G Mobile Music,Saved me big $ thanks a lot,2019-04-04,
4467,4 stars,Austin Keeping,Saved me 10.00. Perfect,2019-04-04,
4468,5 stars,Randy Reichenfeld,Saves money with no work.,2019-04-04,
4469,5 stars,Ken Updegrave,Just saved $31.00 on two pairs of shoes!,2019-04-03,
4470,5 stars,A Chrome Web Store user,this was great it just popped up. I save 20.00 .. didnt except anything. It was great !!,2019-04-03,
4471,5 stars,A Chrome Web Store user,LOVE THIS  SAVINGS CENTLY DOES IT EVERY TIME!!,2019-04-03,
4472,5 stars,A Chrome Web Store user,Me encanta que puedo comprar en donde sea y encuentro cupones todo el tiempo!!!,2019-04-02,
4473,5 stars,A Chrome Web Store user,Saved me 40% at Fashionova!!,2019-04-02,
4474,5 stars,J.D Aut,Awesome Savings,2019-04-02,
4475,5 stars,Byron Porretta,Just saved a bit over $58 purchasing a carpet vacuum/shampooer from the manufacturer!!!! Love it!!,2019-04-02,
4476,5 stars,Debbie Mcdonald,Just saved me 27 dollars!,2019-04-02,
4477,5 stars,Everything Solver (RubixSolver99),"Absolutely fantastic! Almost no work has to be done, and instant savings begin.",2019-04-02,
4478,5 stars,Tim Dell,Save me over $17,2019-04-02,
